time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),carbon_dioxide (ppm),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),us_aqi (USAQI)
2023-02-04T04:00,44.6,31.0,1022.0,NaN,17.9,9.1,128
2023-02-04T05:00,43.9,30.5,780.0,NaN,10.1,7.8,128
2023-02-04T06:00,45.1,31.3,532.0,NaN,2.1,6.6,128
2023-02-04T07:00,46.9,32.7,473.0,NaN,0.2,6.1,128
2023-02-04T08:00,48.5,33.8,478.0,NaN,0.3,5.9,129
2023-02-04T09:00,51.3,35.7,513.0,NaN,2.0,5.8,129
2023-02-04T10:00,54.0,37.6,524.0,NaN,3.5,5.8,130
2023-02-04T11:00,56.3,39.2,546.0,NaN,5.7,5.8,130
2023-02-04T12:00,50.6,35.4,608.0,NaN,10.4,6.1,131
2023-02-04T13:00,61.5,43.0,780.0,NaN,18.0,6.4,131
2023-02-04T14:00,72.9,51.1,1027.0,NaN,29.0,6.9,132
2023-02-04T15:00,84.1,58.9,1356.0,NaN,42.4,7.8,133
2023-02-04T16:00,97.8,68.5,1593.0,NaN,50.4,8.6,134
2023-02-04T17:00,112.0,78.2,1832.0,NaN,57.5,9.6,136
2023-02-04T18:00,115.5,80.8,2021.0,NaN,61.2,10.5,137
2023-02-04T19:00,109.7,76.8,1993.0,NaN,56.5,10.7,139
2023-02-04T20:00,102.4,71.7,1865.0,NaN,47.4,10.6,140
2023-02-04T21:00,95.9,67.3,1678.0,NaN,35.8,10.4,141
2023-02-04T22:00,89.9,62.9,1573.0,NaN,29.9,10.4,142
2023-02-04T23:00,86.6,60.5,1466.0,NaN,24.8,10.4,143
2023-02-05T00:00,87.5,61.2,1326.0,NaN,19.5,8.8,144
2023-02-05T01:00,92.0,64.3,1239.0,NaN,19.2,8.6,144
2023-02-05T02:00,99.2,69.4,1114.0,NaN,18.6,8.2,144
2023-02-05T03:00,77.5,54.2,946.0,NaN,16.5,7.7,144
2023-02-05T04:00,59.5,41.6,827.0,NaN,12.8,6.9,144
2023-02-05T05:00,56.6,39.5,707.0,NaN,7.8,6.2,145
2023-02-05T06:00,56.0,39.0,595.0,NaN,2.9,5.4,146
2023-02-05T07:00,52.9,36.8,571.0,NaN,1.8,5.3,147
2023-02-05T08:00,54.8,38.2,584.0,NaN,2.0,5.5,147
2023-02-05T09:00,58.6,40.9,613.0,NaN,3.0,6.1,148
2023-02-05T10:00,67.1,46.8,628.0,NaN,3.8,6.8,148
2023-02-05T11:00,65.2,45.4,649.0,NaN,4.9,7.8,149
2023-02-05T12:00,48.3,33.6,648.0,NaN,7.2,7.1,150
2023-02-05T13:00,57.3,39.9,691.0,NaN,8.6,7.8,150
2023-02-05T14:00,67.3,47.0,753.0,NaN,10.8,8.8,150
2023-02-05T15:00,70.5,49.1,869.0,NaN,14.6,9.9,149
2023-02-05T16:00,78.7,54.9,1001.0,NaN,19.0,10.6,148
2023-02-05T17:00,88.9,62.2,1159.0,NaN,24.2,11.2,147
2023-02-05T18:00,95.5,66.6,1323.0,NaN,28.7,11.8,145
2023-02-05T19:00,102.7,71.7,1373.0,NaN,28.1,11.9,144
2023-02-05T20:00,107.8,75.4,1385.0,NaN,25.4,11.8,143
2023-02-05T21:00,110.1,77.1,1372.0,NaN,21.3,11.6,143
2023-02-05T22:00,109.4,76.6,1356.0,NaN,18.8,11.4,144
2023-02-05T23:00,107.6,75.2,1324.0,NaN,16.2,11.2,146
2023-02-06T00:00,109.7,76.6,1322.0,NaN,14.5,10.0,147
2023-02-06T01:00,114.8,80.1,1305.0,NaN,16.5,10.7,149
2023-02-06T02:00,127.1,88.9,1279.0,NaN,19.1,11.7,150
2023-02-06T03:00,105.0,73.1,1193.0,NaN,19.9,12.2,151
2023-02-06T04:00,76.4,53.1,1049.0,NaN,15.8,11.3,151
2023-02-06T05:00,68.7,47.7,862.0,NaN,9.2,9.7,151
2023-02-06T06:00,64.5,44.8,668.0,NaN,2.5,7.8,151
2023-02-06T07:00,61.2,42.7,617.0,NaN,1.0,7.0,152
2023-02-06T08:00,62.2,43.2,614.0,NaN,1.3,6.5,152
2023-02-06T09:00,63.8,44.5,628.0,NaN,2.4,6.3,152
2023-02-06T10:00,65.9,45.9,635.0,NaN,3.3,6.7,152
2023-02-06T11:00,69.6,48.5,652.0,NaN,4.5,7.5,152
2023-02-06T12:00,69.4,48.4,654.0,NaN,5.8,9.9,152
2023-02-06T13:00,86.4,60.3,659.0,NaN,5.7,10.2,152
2023-02-06T14:00,94.5,65.9,666.0,NaN,5.5,10.5,153
2023-02-06T15:00,93.6,65.2,676.0,NaN,5.3,10.9,153
2023-02-06T16:00,95.2,66.6,681.0,NaN,5.3,10.9,153
2023-02-06T17:00,92.4,64.5,685.0,NaN,5.3,10.8,154
2023-02-06T18:00,111.5,77.8,694.0,NaN,5.4,10.6,154
2023-02-06T19:00,95.5,66.8,704.0,NaN,5.4,10.6,154
2023-02-06T20:00,94.5,66.1,716.0,NaN,5.4,10.6,154
2023-02-06T21:00,95.2,66.6,741.0,NaN,5.6,10.8,154
2023-02-06T22:00,95.7,67.1,777.0,NaN,6.1,11.3,153
2023-02-06T23:00,96.2,67.3,821.0,NaN,6.8,11.9,153
2023-02-07T00:00,93.6,65.4,883.0,NaN,8.0,12.5,153
2023-02-07T01:00,90.1,62.9,850.0,NaN,7.6,10.9,153
2023-02-07T02:00,92.2,64.5,803.0,NaN,7.0,8.5,152
2023-02-07T03:00,67.8,47.3,726.0,NaN,5.9,6.3,152
2023-02-07T04:00,51.7,36.0,651.0,NaN,4.7,6.2,151
2023-02-07T05:00,49.7,34.5,564.0,NaN,3.3,6.9,151
2023-02-07T06:00,47.7,32.9,472.0,NaN,2.0,7.9,151
2023-02-07T07:00,45.4,31.2,438.0,NaN,1.8,8.3,150
2023-02-07T08:00,44.1,30.3,424.0,NaN,2.0,8.6,150
2023-02-07T09:00,44.6,30.5,420.0,NaN,2.8,9.0,149
2023-02-07T10:00,45.5,31.2,416.0,NaN,3.2,9.1,148
2023-02-07T11:00,45.4,31.2,419.0,NaN,3.9,9.1,146
2023-02-07T12:00,50.6,35.2,443.0,NaN,7.5,9.1,145
2023-02-07T13:00,60.8,42.5,535.0,NaN,11.9,9.9,143
2023-02-07T14:00,68.9,48.2,666.0,NaN,18.2,11.1,141
2023-02-07T15:00,73.8,51.6,830.0,NaN,25.2,12.4,140
2023-02-07T16:00,79.9,55.8,926.0,NaN,28.0,12.8,138
2023-02-07T17:00,84.3,58.9,1012.0,NaN,29.7,13.0,137
2023-02-07T18:00,84.3,58.8,1086.0,NaN,30.0,13.1,136
2023-02-07T19:00,81.3,56.8,1093.0,NaN,28.3,13.0,134
2023-02-07T20:00,78.7,54.8,1071.0,NaN,25.1,12.9,133
2023-02-07T21:00,77.3,53.9,1036.0,NaN,21.1,12.6,132
2023-02-07T22:00,76.4,53.2,1030.0,NaN,19.1,12.4,131
2023-02-07T23:00,76.4,53.2,1028.0,NaN,17.3,12.2,129
2023-02-08T00:00,77.1,53.8,1055.0,NaN,17.0,12.2,128
2023-02-08T01:00,83.8,58.4,1002.0,NaN,15.9,11.3,127
2023-02-08T02:00,90.3,63.1,924.0,NaN,14.4,10.0,126
2023-02-08T03:00,69.8,48.2,790.0,NaN,11.6,8.6,126
2023-02-08T04:00,43.7,29.2,645.0,NaN,8.6,8.1,126
2023-02-08T05:00,41.4,27.4,475.0,NaN,5.1,7.9,126
2023-02-08T06:00,41.4,27.5,313.0,NaN,1.7,7.9,125
2023-02-08T07:00,43.0,28.7,295.0,NaN,1.2,8.5,124
2023-02-08T08:00,45.5,30.7,331.0,NaN,1.8,9.3,124
2023-02-08T09:00,47.7,32.5,382.0,NaN,2.8,10.1,124
2023-02-08T10:00,48.7,33.2,390.0,NaN,3.2,10.0,124
2023-02-08T11:00,48.8,33.4,393.0,NaN,3.5,9.6,124
2023-02-08T12:00,59.3,40.7,424.0,NaN,6.7,8.1,125
2023-02-08T13:00,64.0,44.6,499.0,NaN,10.2,8.3,125
2023-02-08T14:00,68.7,47.8,607.0,NaN,15.3,8.6,125
2023-02-08T15:00,73.1,50.8,756.0,NaN,21.7,9.1,125
2023-02-08T16:00,78.9,54.8,874.0,NaN,26.0,9.6,125
2023-02-08T17:00,85.0,59.1,998.0,NaN,30.0,10.2,125
2023-02-08T18:00,92.0,64.0,1096.0,NaN,32.0,10.8,125
2023-02-08T19:00,92.7,64.5,1074.0,NaN,28.7,11.0,126
2023-02-08T20:00,87.3,60.8,999.0,NaN,22.7,11.0,127
2023-02-08T21:00,82.0,57.0,909.0,NaN,16.0,11.1,127
2023-02-08T22:00,77.8,54.1,893.0,NaN,14.0,11.4,128
2023-02-08T23:00,76.1,52.9,892.0,NaN,13.3,11.9,128
2023-02-09T00:00,75.4,52.5,955.0,NaN,14.0,11.5,128
2023-02-09T01:00,82.2,57.0,908.0,NaN,14.5,12.3,127
2023-02-09T02:00,89.4,62.2,839.0,NaN,15.1,13.3,127
2023-02-09T03:00,73.6,50.2,729.0,NaN,14.4,13.7,127
2023-02-09T04:00,58.7,39.6,622.0,NaN,11.4,12.3,127
2023-02-09T05:00,57.5,39.0,501.0,NaN,6.9,10.2,129
2023-02-09T06:00,61.0,41.6,380.0,NaN,2.4,7.7,130
2023-02-09T07:00,59.5,40.6,351.0,NaN,1.2,6.9,131
2023-02-09T08:00,57.3,39.2,357.0,NaN,1.2,6.4,132
2023-02-09T09:00,54.5,37.4,378.0,NaN,2.1,6.2,133
2023-02-09T10:00,51.6,35.5,384.0,NaN,3.1,6.3,134
2023-02-09T11:00,49.8,34.3,394.0,NaN,4.7,6.6,134
2023-02-09T12:00,53.2,36.9,463.0,NaN,9.2,6.8,134
2023-02-09T13:00,63.3,44.2,596.0,NaN,15.8,7.3,134
2023-02-09T14:00,69.8,48.8,787.0,NaN,25.2,8.0,134
2023-02-09T15:00,71.9,50.3,1018.0,NaN,35.5,8.9,134
2023-02-09T16:00,75.7,52.9,1140.0,NaN,39.5,9.5,134
2023-02-09T17:00,77.3,53.9,1242.0,NaN,41.6,10.2,134
2023-02-09T18:00,80.6,56.3,1331.0,NaN,41.8,10.6,133
2023-02-09T19:00,78.9,55.2,1350.0,NaN,39.2,10.3,132
2023-02-09T20:00,74.5,52.2,1335.0,NaN,34.7,9.7,131
2023-02-09T21:00,69.6,48.8,1303.0,NaN,28.9,8.8,130
2023-02-09T22:00,64.3,44.9,1279.0,NaN,25.6,8.0,130
2023-02-09T23:00,59.4,41.6,1248.0,NaN,22.6,7.2,129
2023-02-10T00:00,59.6,41.7,1286.0,NaN,22.4,7.4,127
2023-02-10T01:00,61.7,43.2,1206.0,NaN,21.7,8.4,126
2023-02-10T02:00,66.4,46.4,1091.0,NaN,20.6,9.9,125
2023-02-10T03:00,61.9,43.1,923.0,NaN,17.7,11.1,123
2023-02-10T04:00,66.8,46.3,784.0,NaN,13.3,10.8,122
2023-02-10T05:00,66.4,46.0,634.0,NaN,7.6,10.0,123
2023-02-10T06:00,64.3,44.5,483.0,NaN,1.9,9.0,124
2023-02-10T07:00,62.4,42.8,435.0,NaN,0.5,8.7,124
2023-02-10T08:00,60.3,41.3,425.0,NaN,0.5,8.7,124
2023-02-10T09:00,58.1,39.7,438.0,NaN,1.8,8.8,125
2023-02-10T10:00,57.3,39.2,445.0,NaN,2.9,9.1,125
2023-02-10T11:00,58.4,40.2,464.0,NaN,4.7,9.7,125
2023-02-10T12:00,49.6,34.5,494.0,NaN,8.8,9.2,126
2023-02-10T13:00,56.5,39.3,610.0,NaN,14.1,9.7,126
2023-02-10T14:00,61.0,42.6,775.0,NaN,21.7,10.4,125
2023-02-10T15:00,65.9,46.0,974.0,NaN,30.1,11.1,124
2023-02-10T16:00,69.2,48.3,1085.0,NaN,33.6,11.4,124
2023-02-10T17:00,69.6,48.7,1179.0,NaN,35.7,11.5,124
2023-02-10T18:00,66.8,46.8,1235.0,NaN,35.4,11.4,123
2023-02-10T19:00,63.1,44.2,1189.0,NaN,31.3,11.1,122
2023-02-10T20:00,60.5,42.4,1090.0,NaN,24.7,10.6,121
2023-02-10T21:00,57.6,40.3,967.0,NaN,17.3,9.9,120
2023-02-10T22:00,54.6,38.3,895.0,NaN,13.8,9.2,119
2023-02-10T23:00,52.0,36.4,831.0,NaN,11.3,8.5,118
2023-02-11T00:00,53.7,37.6,1065.0,NaN,17.8,9.3,118
2023-02-11T01:00,58.7,41.1,1240.0,NaN,25.2,9.0,117
2023-02-11T02:00,65.0,45.4,1482.0,NaN,35.5,8.4,117
2023-02-11T03:00,73.1,51.0,1592.0,NaN,41.5,7.6,117
2023-02-11T04:00,51.1,32.1,1316.0,NaN,33.0,6.7,118
2023-02-11T05:00,50.3,31.1,856.0,NaN,17.8,5.6,116
2023-02-11T06:00,50.5,31.4,365.0,NaN,1.6,4.7,115
2023-02-11T07:00,49.8,31.1,257.0,NaN,0.0,4.7,113
2023-02-11T08:00,48.4,30.5,264.0,NaN,0.0,5.0,112
2023-02-11T09:00,47.7,30.3,310.0,NaN,1.4,5.6,111
2023-02-11T10:00,47.6,30.5,320.0,NaN,2.9,6.1,110
2023-02-11T11:00,48.0,31.2,344.0,NaN,5.1,6.6,109
2023-02-11T12:00,41.9,28.6,363.0,NaN,8.6,5.3,108
2023-02-11T13:00,47.4,32.7,464.0,NaN,13.1,5.9,108
2023-02-11T14:00,50.8,35.3,607.0,NaN,19.4,6.8,107
2023-02-11T15:00,53.0,36.8,754.0,NaN,25.3,7.7,106
2023-02-11T16:00,54.4,37.8,782.0,NaN,25.4,8.0,105
2023-02-11T17:00,54.9,38.2,772.0,NaN,23.4,8.1,104
2023-02-11T18:00,53.9,37.5,756.0,NaN,20.6,8.1,103
2023-02-11T19:00,52.6,36.7,760.0,NaN,19.3,8.1,102
2023-02-11T20:00,51.5,35.9,767.0,NaN,18.1,8.0,101
2023-02-11T21:00,50.6,35.4,788.0,NaN,17.1,7.9,101
2023-02-11T22:00,49.9,34.9,814.0,NaN,16.7,7.8,100
2023-02-11T23:00,49.8,34.8,847.0,NaN,16.6,7.7,100
2023-02-12T00:00,53.9,37.6,1039.0,NaN,20.7,7.8,100
2023-02-12T01:00,60.5,42.3,1058.0,NaN,21.7,7.4,100
2023-02-12T02:00,70.5,49.1,1082.0,NaN,23.1,6.7,100
2023-02-12T03:00,61.2,42.1,1020.0,NaN,22.2,5.8,100
2023-02-12T04:00,47.7,31.0,823.0,NaN,16.9,5.1,99
2023-02-12T05:00,43.2,27.3,546.0,NaN,9.2,4.3,99
2023-02-12T06:00,39.0,24.6,258.0,NaN,1.2,3.5,99
2023-02-12T07:00,35.4,22.5,191.0,NaN,0.0,3.3,98
2023-02-12T08:00,34.1,21.8,195.0,NaN,0.0,3.3,97
2023-02-12T09:00,34.1,21.9,225.0,NaN,1.3,3.4,97
2023-02-12T10:00,34.3,22.2,235.0,NaN,1.9,3.6,96
2023-02-12T11:00,35.0,23.1,253.0,NaN,2.7,3.9,95
2023-02-12T12:00,36.1,24.6,309.0,NaN,5.5,4.2,95
2023-02-12T13:00,38.9,26.9,349.0,NaN,7.3,4.4,94
2023-02-12T14:00,40.7,28.3,405.0,NaN,10.0,4.8,94
2023-02-12T15:00,44.7,30.9,481.0,NaN,13.4,5.2,93
2023-02-12T16:00,46.3,32.4,532.0,NaN,15.8,5.4,92
2023-02-12T17:00,49.9,34.8,583.0,NaN,18.2,5.6,92
2023-02-12T18:00,51.3,36.0,633.0,NaN,20.0,5.9,92
2023-02-12T19:00,52.6,36.8,642.0,NaN,19.3,6.1,92
2023-02-12T20:00,54.5,38.1,636.0,NaN,17.6,6.3,92
2023-02-12T21:00,57.6,40.3,648.0,NaN,15.8,6.6,92
2023-02-12T22:00,61.0,42.5,699.0,NaN,16.0,7.0,92
2023-02-12T23:00,64.7,45.2,770.0,NaN,16.9,7.5,93
2023-02-13T00:00,65.2,45.4,866.0,NaN,19.2,8.0,94
2023-02-13T01:00,75.7,52.4,812.0,NaN,17.7,7.8,95
2023-02-13T02:00,87.3,60.8,735.0,NaN,15.6,7.4,95
2023-02-13T03:00,69.6,46.7,625.0,NaN,12.3,7.0,96
2023-02-13T04:00,61.2,40.7,538.0,NaN,9.2,6.8,97
2023-02-13T05:00,56.2,37.8,447.0,NaN,5.6,6.5,98
2023-02-13T06:00,52.9,35.9,356.0,NaN,2.1,6.4,99
2023-02-13T07:00,50.6,34.6,329.0,NaN,1.0,6.4,100
2023-02-13T08:00,48.8,33.4,325.0,NaN,0.9,6.5,101
2023-02-13T09:00,46.4,32.0,338.0,NaN,1.9,6.8,102
2023-02-13T10:00,44.0,30.4,342.0,NaN,3.2,7.0,103
2023-02-13T11:00,41.8,29.0,352.0,NaN,5.2,7.3,104
2023-02-13T12:00,33.8,23.6,429.0,NaN,7.7,9.8,105
2023-02-13T13:00,45.2,31.7,476.0,NaN,9.8,10.3,104
2023-02-13T14:00,54.1,38.0,544.0,NaN,12.8,10.9,105
2023-02-13T15:00,55.9,39.2,614.0,NaN,15.7,11.6,106
2023-02-13T16:00,56.7,39.7,632.0,NaN,15.9,11.8,107
2023-02-13T17:00,54.7,38.4,633.0,NaN,15.2,11.8,108
2023-02-13T18:00,50.9,35.6,624.0,NaN,13.8,11.8,108
2023-02-13T19:00,49.5,34.7,611.0,NaN,12.5,11.8,108
2023-02-13T20:00,48.9,34.2,590.0,NaN,11.0,11.9,108
2023-02-13T21:00,49.0,34.3,569.0,NaN,9.3,11.9,107
2023-02-13T22:00,49.6,34.7,569.0,NaN,8.8,11.9,107
2023-02-13T23:00,51.8,36.2,575.0,NaN,8.6,11.9,106
2023-02-14T00:00,56.2,39.3,622.0,NaN,9.9,12.0,105
2023-02-14T01:00,58.6,41.0,576.0,NaN,8.9,11.7,104
2023-02-14T02:00,65.0,45.4,510.0,NaN,7.5,11.1,103
2023-02-14T03:00,45.8,31.4,432.0,NaN,5.6,10.4,102
2023-02-14T04:00,41.7,28.7,393.0,NaN,4.3,9.8,100
2023-02-14T05:00,43.3,29.8,363.0,NaN,2.9,9.1,99
2023-02-14T06:00,44.8,30.9,339.0,NaN,1.8,8.4,98
2023-02-14T07:00,45.8,31.5,335.0,NaN,1.7,8.3,98
2023-02-14T08:00,45.5,31.4,342.0,NaN,2.1,8.5,97
2023-02-14T09:00,45.9,31.8,358.0,NaN,3.0,8.7,97
2023-02-14T10:00,46.3,32.1,367.0,NaN,3.9,8.8,97
2023-02-14T11:00,46.8,32.5,377.0,NaN,5.0,8.8,97
2023-02-14T12:00,52.9,37.0,414.0,NaN,7.4,9.0,98
2023-02-14T13:00,61.0,42.8,476.0,NaN,10.5,9.6,99
2023-02-14T14:00,68.9,48.3,566.0,NaN,14.8,10.4,100
2023-02-14T15:00,74.7,52.4,678.0,NaN,19.5,11.3,101
2023-02-14T16:00,86.4,60.5,745.0,NaN,21.2,11.6,102
2023-02-14T17:00,91.0,63.8,805.0,NaN,21.9,11.7,104
2023-02-14T18:00,88.7,62.2,858.0,NaN,21.6,11.8,107
2023-02-14T19:00,85.4,59.8,866.0,NaN,20.0,12.0,110
2023-02-14T20:00,79.9,55.9,853.0,NaN,17.6,12.1,112
2023-02-14T21:00,71.9,50.4,829.0,NaN,14.5,12.4,115
2023-02-14T22:00,69.2,48.4,816.0,NaN,13.0,12.7,116
2023-02-14T23:00,68.0,47.6,800.0,NaN,11.8,13.0,118
2023-02-15T00:00,71.7,50.3,834.0,NaN,12.5,13.2,119
2023-02-15T01:00,73.8,51.8,808.0,NaN,11.7,13.1,120
2023-02-15T02:00,76.4,53.6,769.0,NaN,10.5,12.9,121
2023-02-15T03:00,68.0,47.4,689.0,NaN,8.6,12.0,122
2023-02-15T04:00,48.7,33.9,585.0,NaN,6.6,10.3,124
2023-02-15T05:00,43.0,29.8,457.0,NaN,4.2,8.1,124
2023-02-15T06:00,42.0,29.2,329.0,NaN,1.9,5.8,124
2023-02-15T07:00,42.1,29.2,301.0,NaN,1.5,5.3,124
2023-02-15T08:00,42.4,29.5,308.0,NaN,1.8,5.5,124
2023-02-15T09:00,42.3,29.5,331.0,NaN,2.8,5.8,124
2023-02-15T10:00,42.0,29.3,333.0,NaN,3.4,5.8,124
2023-02-15T11:00,41.9,29.2,338.0,NaN,4.3,5.9,123
2023-02-15T12:00,44.1,31.0,382.0,NaN,5.2,7.4,123
2023-02-15T13:00,59.4,41.7,415.0,NaN,6.2,8.4,122
2023-02-15T14:00,72.2,50.6,461.0,NaN,7.7,9.8,122
2023-02-15T15:00,75.2,52.9,519.0,NaN,9.1,11.4,122
2023-02-15T16:00,76.8,53.9,550.0,NaN,9.3,12.1,122
2023-02-15T17:00,75.2,52.7,576.0,NaN,9.1,12.6,122
2023-02-15T18:00,70.5,49.5,604.0,NaN,8.7,13.0,121
2023-02-15T19:00,65.7,46.1,621.0,NaN,8.4,13.0,119
2023-02-15T20:00,62.4,43.8,633.0,NaN,8.0,12.9,118
2023-02-15T21:00,60.1,42.0,646.0,NaN,7.5,12.4,117
2023-02-15T22:00,57.5,40.3,654.0,NaN,7.2,11.9,116
2023-02-15T23:00,54.5,38.2,659.0,NaN,7.0,11.2,115
2023-02-16T00:00,67.1,47.0,694.0,NaN,7.9,11.7,114
2023-02-16T01:00,71.9,50.4,684.0,NaN,7.3,11.0,114
2023-02-16T02:00,75.9,53.1,670.0,NaN,6.3,9.9,113
2023-02-16T03:00,68.0,47.7,622.0,NaN,5.0,8.3,113
2023-02-16T04:00,44.9,31.3,541.0,NaN,3.9,6.9,113
2023-02-16T05:00,39.8,27.8,436.0,NaN,2.7,5.3,113
2023-02-16T06:00,40.6,28.2,335.0,NaN,1.8,3.9,113
2023-02-16T07:00,41.9,29.1,325.0,NaN,1.9,4.0,113
2023-02-16T08:00,43.1,29.9,347.0,NaN,2.4,4.7,113
2023-02-16T09:00,43.9,30.5,384.0,NaN,3.4,5.7,113
2023-02-16T10:00,44.0,30.6,400.0,NaN,4.3,6.1,113
2023-02-16T11:00,44.1,30.7,416.0,NaN,5.3,6.5,113
2023-02-16T12:00,49.4,34.6,425.0,NaN,5.8,6.7,113
2023-02-16T13:00,59.8,41.9,451.0,NaN,6.5,7.4,114
2023-02-16T14:00,70.5,49.5,488.0,NaN,7.6,8.4,114
2023-02-16T15:00,78.0,54.6,532.0,NaN,8.6,9.7,114
2023-02-16T16:00,80.6,56.3,553.0,NaN,8.6,10.4,114
2023-02-16T17:00,78.7,55.1,569.0,NaN,8.3,10.9,114
2023-02-16T18:00,74.0,51.8,587.0,NaN,7.8,11.4,114
2023-02-16T19:00,70.8,49.6,598.0,NaN,7.6,11.5,114
2023-02-16T20:00,69.2,48.5,606.0,NaN,7.3,11.4,115
2023-02-16T21:00,68.5,48.0,615.0,NaN,7.1,11.2,115
2023-02-16T22:00,68.5,48.0,623.0,NaN,7.1,11.0,116
2023-02-16T23:00,68.2,47.8,631.0,NaN,7.1,10.8,117
2023-02-17T00:00,75.4,52.7,660.0,NaN,7.3,10.3,118
2023-02-17T01:00,79.9,56.0,655.0,NaN,6.7,9.9,118
2023-02-17T02:00,85.2,59.8,647.0,NaN,5.9,9.4,119
2023-02-17T03:00,80.6,56.3,609.0,NaN,4.7,8.3,120
2023-02-17T04:00,44.2,31.0,535.0,NaN,3.7,6.8,120
2023-02-17T05:00,38.4,26.8,436.0,NaN,2.7,4.9,120
2023-02-17T06:00,39.0,27.1,342.0,NaN,1.8,3.3,120
2023-02-17T07:00,40.9,28.5,336.0,NaN,1.9,3.4,120
2023-02-17T08:00,43.1,30.0,362.0,NaN,2.3,4.2,120
2023-02-17T09:00,44.2,30.9,399.0,NaN,3.1,5.2,120
2023-02-17T10:00,45.3,31.5,409.0,NaN,3.7,5.4,120
2023-02-17T11:00,46.3,32.4,417.0,NaN,4.3,5.5,120
2023-02-17T12:00,51.2,35.9,411.0,NaN,5.0,5.7,120
2023-02-17T13:00,59.8,42.0,435.0,NaN,5.8,6.4,121
2023-02-17T14:00,68.0,47.6,469.0,NaN,6.8,7.3,121
2023-02-17T15:00,73.8,51.7,509.0,NaN,7.9,8.5,120
2023-02-17T16:00,77.1,53.9,527.0,NaN,8.0,9.1,120
2023-02-17T17:00,74.5,52.3,541.0,NaN,7.9,9.6,120
2023-02-17T18:00,68.5,48.0,553.0,NaN,7.5,10.1,120
2023-02-17T19:00,62.9,44.0,558.0,NaN,7.2,10.2,119
2023-02-17T20:00,59.4,41.6,559.0,NaN,6.9,10.2,119
2023-02-17T21:00,57.6,40.4,562.0,NaN,6.5,10.0,118
2023-02-17T22:00,56.9,39.8,571.0,NaN,6.4,9.9,117
2023-02-17T23:00,56.9,39.8,582.0,NaN,6.3,9.7,116
2023-02-18T00:00,63.8,44.7,601.0,NaN,6.7,10.1,115
2023-02-18T01:00,68.9,48.2,579.0,NaN,5.9,9.3,115
2023-02-18T02:00,74.3,51.9,547.0,NaN,4.8,8.2,114
2023-02-18T03:00,63.6,44.5,494.0,NaN,3.4,6.6,113
2023-02-18T04:00,40.2,28.0,438.0,NaN,2.6,5.4,112
2023-02-18T05:00,34.8,24.2,372.0,NaN,2.0,4.0,111
2023-02-18T06:00,35.0,24.3,313.0,NaN,1.6,3.0,111
2023-02-18T07:00,37.0,25.7,312.0,NaN,1.8,3.2,111
2023-02-18T08:00,38.6,26.9,334.0,NaN,2.2,3.9,111
2023-02-18T09:00,40.3,28.0,366.0,NaN,3.0,4.9,110
2023-02-18T10:00,41.7,29.0,379.0,NaN,3.6,5.2,110
2023-02-18T11:00,43.4,30.3,391.0,NaN,4.4,5.5,110
2023-02-18T12:00,51.6,36.2,411.0,NaN,8.1,4.6,109
2023-02-18T13:00,58.6,41.0,500.0,NaN,12.8,5.2,109
2023-02-18T14:00,65.0,45.5,628.0,NaN,19.5,6.1,109
2023-02-18T15:00,73.3,51.5,786.0,NaN,26.9,7.2,109
2023-02-18T16:00,81.0,56.8,876.0,NaN,29.6,7.7,109
2023-02-18T17:00,83.6,58.6,955.0,NaN,31.0,8.0,109
2023-02-18T18:00,81.7,57.2,1026.0,NaN,30.9,8.4,110
2023-02-18T19:00,78.9,55.2,1041.0,NaN,28.9,8.6,111
2023-02-18T20:00,76.8,53.8,1031.0,NaN,25.6,8.8,112
2023-02-18T21:00,75.7,53.0,1014.0,NaN,21.4,9.0,113
2023-02-18T22:00,75.2,52.6,1014.0,NaN,19.3,9.3,115
2023-02-18T23:00,75.0,52.5,1015.0,NaN,17.6,9.7,116
2023-02-19T00:00,82.0,57.4,993.0,NaN,15.8,9.9,117
2023-02-19T01:00,84.8,59.4,956.0,NaN,14.8,9.6,119
2023-02-19T02:00,88.2,61.9,902.0,NaN,13.4,9.2,120
2023-02-19T03:00,75.4,52.7,799.0,NaN,10.8,8.4,121
2023-02-19T04:00,54.2,37.8,675.0,NaN,7.9,7.5,122
2023-02-19T05:00,49.9,34.8,523.0,NaN,4.3,6.5,123
2023-02-19T06:00,47.4,33.1,375.0,NaN,0.9,5.5,124
2023-02-19T07:00,46.9,32.7,349.0,NaN,0.2,5.4,125
2023-02-19T08:00,47.1,32.9,367.0,NaN,0.6,5.6,126
2023-02-19T09:00,48.3,33.8,401.0,NaN,1.5,6.0,126
2023-02-19T10:00,49.5,34.6,408.0,NaN,2.0,6.1,127
2023-02-19T11:00,50.2,35.2,417.0,NaN,2.7,6.3,127
2023-02-19T12:00,38.2,26.7,421.0,NaN,4.4,6.1,128
2023-02-19T13:00,44.7,31.3,488.0,NaN,8.1,6.6,127
2023-02-19T14:00,50.5,35.4,584.0,NaN,13.4,7.4,126
2023-02-19T15:00,56.3,39.5,725.0,NaN,20.2,8.4,125
2023-02-19T16:00,63.3,44.4,846.0,NaN,24.9,9.0,124
